"Guid","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
42d4a909-586f-498b-a880-2aa8c1494e49,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Tagopia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
42e426d8-e922-423a-8cfd-a0ffa219cf0e,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Voolith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
43610d6f-4c9e-4a5e-9ace-ef40597fd79c,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Voolia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
43b4d457-2bbe-4610-88f7-e10efb2d4c41,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Tagtune - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4480d857-9dbd-4add-b9d1-066a4baec3fa,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
44cbef0d-6ebc-4374-9d1a-24fca2284485,81083.0,2023-11-01,"#N/A","#N/A",Pipeline,false,"#N/A",Camimbo - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
44e003ca-631c-4f02-9832-3fdc71b49fd6,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Mycat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
451d85fa-3711-4218-afa3-305b9a5ffaad,74395.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Browsetype - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
458bccbd-a60f-46f4-91c0-2b8973185cde,72395.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Voolia - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
45f2dd9b-450f-46f7-b7b6-cc7182a43d2c,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Thoughtstorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
46c1bb83-d068-43c3-8b72-a610a1370be0,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Kanoodle - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
47648bf0-474d-42db-8bf7-1d1ad07a11b9,40000.0,2021-04-27,"#N/A",The deal is at 60% because they are still at the sales process stage of getting buy-in from the key decision makers.,Pipeline,false,Partner,Global Media - 400 Widgets,"#N/A",60.0,false,false,"#N/A",false,"#N/A",false,Id. Decision Makers,New Business,"#N/A","#N/A",false,"#N/A"
4792842a-ec34-4c06-8e78-7519c7691304,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Jabbersphere - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4818f529-bc0b-465b-9c9e-3f551082e951,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Meembee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
48d3826c-7a41-42cb-af19-5df48fe44b24,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Uidoo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
494b59ae-40e2-4cbb-a540-2f1d3439fe5a,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Devcast - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
49db39cb-d40e-4653-8b28-3b3d0c2e3200,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Zoomcast - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
49e78440-d2f3-4576-b931-68021e4fb64e,29995.0,2022-08-04,"#N/A",Will give end of year incentive to sign,Closed,false,"#N/A",Zoovu - Additional Sale,Sign SOW,100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4a799447-bb5c-47ec-a275-f134667ad3ca,72395.0,2023-02-23,"#N/A","#N/A",Omitted,false,"#N/A",Kayveo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4bc5897e-4839-427e-9445-5b844e1242ac,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Eazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4cf75642-8a6a-46a3-a39b-78a042e07c85,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Browsecat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4cfa5386-4a74-4155-ab99-1fcac8520b73,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Quire - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4cfe1bb2-edbd-4b72-9fe9-3d07690cd8e7,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Pixonyx - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4db48121-12d8-4bb2-9811-ed0f8f9e7f79,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4e748130-6cf4-48cc-90d4-2ccfe879c4de,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Tazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4eb69e9b-9a2a-4011-a874-9a6b96b88507,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzshare - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4ebc55f7-a94e-4622-aa4c-57e3290ca422,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Eadel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4ef95bec-6c66-40cd-bc8f-f9e81290354c,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Fliptune - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4f23ab22-8529-4a92-a962-f62e7c87df8b,11250.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Yakidoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4f724582-5be9-40a4-b94f-1fb3cfc105f3,69095.0,2023-11-22,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - SOW 1,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4f9a518f-4e65-451e-9309-afc953e5ece8,11250.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4fb6a3ed-ef76-4b46-8622-c6ffdcaba946,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Flipbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4fd248b8-1d6d-439c-94a3-fc75fec08627,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzbean - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
51fd18d0-8605-44e4-a7b7-e3f55466f402,73995.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
5216d832-708f-49ec-ae5c-cfc72d31e801,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Kanoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
52344845-deba-4fb4-ba45-a30cfdd12c2d,29995.0,2023-06-25,7371cdb3-17f6-414c-8740-50b157fe71ce,"#N/A",Closed,false,"#N/A",Wikizz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5253a3cd-1567-4f4c-819a-8debc72e98e5,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Agimba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
52b43a12-8da8-44c3-b8b8-32954688a9d9,34350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
538cfb79-1c34-481e-9846-68069dd082fc,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Eazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
54053975-3786-4e2e-8a1d-b1d6cc0ec609,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Zoomcast - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
54250cc8-5c5d-44e4-ad7e-9ee159e68099,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
54318992-ddba-490f-be68-f5cc1de69a22,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Topiclounge - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
54afec8d-3d3b-4276-8b38-ce013443722f,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxspan - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
568417ba-ffa6-46f4-92ac-ae2935db9a05,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Topicware - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
56db6543-5d1c-4c0d-876c-7cdd7bd01f27,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Tavu - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
570fb4ea-1b78-4953-958c-42f2796fb445,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Dazzlesphere - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5864f102-79c3-45c3-833d-3a2e80496be6,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
58ef019c-fa25-4620-b514-db5b504f8186,34995.0,2023-09-17,e46295ec-e70e-41c7-a84f-de7ef5dfa1fb,"#N/A",Pipeline,false,"#N/A",Tazzy - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
59498e74-d2a5-46fb-ab2c-b0ad30cd8a30,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Zoomlounge - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
59c97334-2791-44b8-8f45-be8e6d5c52d9,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Browsecat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5a73d9d5-97d9-4f80-8d53-974ab871fcca,34995.0,2023-07-27,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
5a87a1f8-9c4e-4cfb-9b58-5c03c29113eb,11250.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Jabberstorm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5ade1ff9-f548-4264-a041-a3bff3be351d,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Noba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5ae0ddc8-3c7c-42a6-a38b-48e4d623e059,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Voonix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5bd38fee-9c9a-4e23-9318-58dbbe860cdf,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Photofeed - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5c27992b-c7c0-47f7-85ee-748059f86b5c,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Browsedrive - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5cce0099-01c6-42ba-912b-00c625a0f484,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",JumpXS - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5d49072d-7922-45b1-9e11-39d48c1cb938,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Podcat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5d56f03f-f62e-48b1-85a6-6d5d7545d877,11250.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Mynte - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5e5bb857-ddf1-4bcd-80d5-1e1991547722,32395.00000002,2023-07-23,"#N/A","#N/A",Closed,false,"#N/A",Voolith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5e6e3443-3547-4afd-b783-61d1ea16a5be,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Zazio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5f42b8a9-51b4-4a45-8739-bf95d7541dca,34249.0,2023-12-08,"#N/A","#N/A",Closed,false,"#N/A",Camimbo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5f74c060-6dde-4b41-ba41-451bef28c49d,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Meeveo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5ffafa24-c6fc-44f3-94cf-bab3c80057c8,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Thoughtmix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
601cf083-d078-4e43-b221-60837bbf8118,74395.0,2023-09-13,"#N/A","#N/A",Pipeline,false,"#N/A",Tagopia - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
6030ca92-6d1a-4af2-b242-2b675e7aa046,15200.0,2023-11-07,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - SOW 3,"#N/A",90.0,false,false,"#N/A",false,"#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
6200ae49-0cc4-4a18-9617-c3520864c611,34995.0,2023-11-06,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
624aa347-6ccd-473f-9a85-ee1707fd5860,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Omba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
625cb858-b603-495d-8c30-d35449e96aa6,72395.0,2022-02-08,"#N/A","#N/A",Closed,false,"#N/A",Browsedrive - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
6272158f-9321-4eea-abac-4698f7cfd312,75995.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
62c77a56-96d8-4cae-855b-bef3e034b8ee,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Babblestorm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
62cfdde7-1f5d-420c-ae0d-f2c085f345d8,29995.0,2023-06-25,"#N/A","#N/A",Closed,false,"#N/A",Thoughtmix - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
63b0e8d7-2662-47c1-847f-40746ce6e5dc,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Uidoo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
64065895-f154-448a-b53b-547ea3dec397,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Devcast - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
6407dfce-3ea8-4317-a070-266607699e75,72395.0,2023-04-19,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
64368105-4dc4-41e8-b7f4-c4adf0082419,29995.0,2023-06-25,"#N/A","#N/A",Closed,false,"#N/A",Yamia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
644ed524-f3aa-47ea-9860-59564cd1311b,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Fiveclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
649fe131-faaa-4fc7-8679-bf828d3cfbac,72395.0,2023-03-10,"#N/A","#N/A",Omitted,false,"#N/A",Ooba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
64d7d614-5669-4701-b83e-656c1f6545a7,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Browsetype - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
654f6ed5-9a68-4825-8a12-9c03f0c88cd2,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,Existing Business,"#N/A","#N/A",false,"#N/A"
6567c4a5-5ee5-4b47-a4e5-cf5e638a6234,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Oozz - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
65a7656e-929e-4e4c-a593-3a52215d1bed,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Rhycero - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
6636e69c-1a0d-45ed-a165-b144c78d5a58,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Mybuzz - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
66ccec91-c27e-4feb-bbdb-2f2c3522a25c,72395.0,2023-11-07,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
66d4e208-4c57-4442-a9ff-28c767d39e0e,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Topiclounge - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
670d9768-00b8-4414-b308-c79853e430bd,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Trunyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
6786d37a-c439-4570-9003-e104cc42a25e,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Fatz - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
6859f635-a093-4714-a842-5a5763f06857,31495.0,2023-08-09,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
6883124d-b7fb-4899-ae7b-700a135a7388,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
695215e8-3fbb-4a84-b5b8-1f3ec6df342a,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
69cdfedb-aec5-468a-b311-85ac25a9f257,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Yakidoo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
6a77fd13-d169-4a13-8b4f-a9ca621a0e84,72395.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Aibox - Initial Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
6b12a308-5e97-46e5-87dd-0d545fafdf37,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Edgeclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
6c810847-ba4c-4077-8336-2072b66cba2a,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Twitterwire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
6cba7c0e-d2ee-4adf-97ff-7f73cbb33f83,29995.0,2023-04-13,"#N/A","#N/A",Closed,false,"#N/A",Layo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
6cf850dc-4f77-4d4f-9b78-3373258f7f51,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Topicware - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
6d1995c5-2650-4c01-a095-65dae85c5dcc,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Tagtune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
6d1b3fa2-d233-4882-95a5-bb406774d6a9,72395.0,2023-07-14,"#N/A","#N/A",Closed,false,"#N/A",Plambee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
