"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","Description","Fax","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","Type","Website"
aee52f86-6227-4c8e-8aea-35d1018ec0e8,"#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","Founded in March 1999, salesforce.com (http://www.salesforce.com) builds and delivers customer relationship management (CRM) applications as scalable online services. The salesforce.com product suite - Team Edition, Professional Edition, Enterprise Edition, Wireless Edition and Offline Edition - gives companies of all sizes a complete 360-degree view of the customer. The company's award-winning CRM solutions provide integrated online sales force automation, customer service and support management, and marketing automation applications to help companies meet the complex challenges of global customer communication. Salesforce.com has received considerable recognition in the industry, including Editors' Choice and two Five-Star ratings from PC Magazine, two Deploy Awards from InfoWorld, Red Herring 100, Upside Hot 100, Investor's Choice Award from Enterprise Outlook, Editors' Choice from TMCLabs, Top 10 CRM Implementation from Aberdeen Group, and InfoWorld's 2001 CRM Technology of the Year. Founded in 1999, salesforce.com is headquartered in San Francisco, with offices in Europe and Asia.",(415) 901-7040,Corporate Office,false,"#N/A",salesforce.com,"#N/A","#N/A",(415) 901-7000,San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","#N/A",Prospect,http://www.salesforce.com
aef72deb-6aae-4adf-bc7c-9b66f44631c6,"#N/A",2.88628E10,Moline,United States,"#N/A","#N/A","#N/A",61265-8098,IL,1 John Deere Pl,Fastforward Software is the leader in Technology in Moline,"#N/A",Technology,false,"#N/A",Tazz,"#N/A","#N/A",1.309.765.8000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
b00810f0-c474-4efa-adac-e02a4292dd09,"#N/A",3.02983857E8,Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,North Central Positronics is the leader in Energy in Bateman,"#N/A",Energy,false,"#N/A",Kayveo,"#N/A","#N/A",(08) 7367 7550,Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,"#N/A",Customer,"#N/A"
b03a6bbd-c26e-46b8-82f0-ae30bdc03ba8,"#N/A",8.7804E10,San Antonio,United States,"#N/A","#N/A","#N/A",78249-1616,TX,1 Valero Way,Feed the Kids is the leader in Non Profit in San Antonio,"#N/A",Non Profit,false,"#N/A",Feedbug,"#N/A","#N/A",1.210.345.2000,San Antonio,US,"#N/A","#N/A","#N/A",78269-6000,TX,P.O. BOX 696000,"#N/A",Prospect,"#N/A"
b191e616-1487-48a3-8db2-3d99d0556a5f,"#N/A",4.9892102E7,Balgowlah,Australia,"#N/A","#N/A","#N/A",2093,NSW,2/11 Boyle St,Smith and Co. is the leader in Transportation in Balgowlah,"#N/A",Transportation,false,"#N/A",Kimia,"#N/A","#N/A",(02) 6512 8801,Balgowlah,Australia,"#N/A","#N/A","#N/A",2093,NSW,2/11 Boyle St,"#N/A",Customer,"#N/A"
b3f323c4-e094-4b01-a524-ea757c64000d,"#N/A",3.7864E10,Chicago,United States,"#N/A","#N/A","#N/A",60606-7147,IL,233 S Wacker Dr,Realia Home is the leader in Retail in Chicago,"#N/A",Retail,false,"#N/A",Edgetag,"#N/A","#N/A",1.872.825.4000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",29 Noalimba Cr,"#N/A",Prospect,"#N/A"
b5d9a009-8283-4019-b68c-80662475e783,"#N/A",2.9588767E7,New Bedford,United States,"#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A","#N/A",Insurance,false,"#N/A",Realblab,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
b66706cc-94aa-4cdd-9bb1-af3f951d54db,"#N/A",4.33338781E8,Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,Gizmonic Institute is the leader in Media in Docklands,"#N/A",Media,false,"#N/A",Ooba,"#N/A","#N/A",(03) 6257 7887,Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,"#N/A",Customer,"#N/A"
b74b56c9-113e-4424-b980-411030f225d0,"#N/A",7.76395463E8,Paris,France,"#N/A","#N/A","#N/A","#N/A",Paris,"16, bd des Italiens",SS South is the leader in Healthcare in Paris,"#N/A",Healthcare,false,"#N/A",Voolia,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
b782671e-479b-40bc-91e8-1456b2b77793,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Restaurant,false,"#N/A",Pizza Hut,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
b7e6cedd-3849-4370-9922-3f6c9429e6df,"#N/A",1.02531E11,Dublin,United States,"#N/A","#N/A","#N/A",43017-1091,OH,7000 Cardinal Pl,Sombra Corporation is the leader in Construction in Dublin,"#N/A",Construction,false,"#N/A",Eazzy,"#N/A","#N/A",1.614.757.5000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
b9c51ed1-d726-46a2-847d-d262a08f811f,"#N/A",2.55815146E8,Baden-Württemberg,Germany,"#N/A","#N/A","#N/A","#N/A",Stuttgart,70173,St Francis West Side is the leader in Healthcare in Baden-Württemberg,"#N/A",Healthcare,false,"#N/A",Skaboo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
bb5547bd-2539-41da-8967-0a2670f36b63,"#N/A",1.03355E11,Palo Alto,United States,"#N/A","#N/A","#N/A",94304-1126,CA,1501 Page Mill Rd,Kumatsu Motors is the leader in Automotive in Palo Alto,"#N/A",Automotive,false,"#N/A",Oodoo,"#N/A","#N/A",1.650.857.1501,Palo Alto,US,"#N/A","#N/A","#N/A",94303-0890,CA,P.O. BOX 10301,"#N/A",Customer,"#N/A"
bba04cab-8ed2-439b-981c-f0cb6121026e,"#N/A",3.85068818E8,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,Monarch Playing Card Co. is the leader in Education in Cranbourne,"#N/A",Education,false,"#N/A",Bubblemix,"#N/A","#N/A",(03) 7305 6379,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A",Prospect,"#N/A"
bd100077-0f40-4b47-975d-65882a031039,"#N/A",4.2451628E8,Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,Sample Company is the leader in Media in Kensington,"#N/A",Media,false,"#N/A",Kanoodle,"#N/A","#N/A",(02) 7112 6523,Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A",Customer,"#N/A"
c09e297b-2ea6-45f5-9176-02218ee420e5,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",MD,"#N/A","#N/A","#N/A",Hospitality,false,"#N/A",Marriott Hotels,170234,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c1108095-60a4-4d1c-a10a-5312c6f6a369,"#N/A",7.40417719E8,Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,Mooby Corp is the leader in Chemicals in Fairfield,"#N/A",Chemicals,false,"#N/A",Skalith,"#N/A","#N/A",(07) 8503 6141,Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,"#N/A",Customer,"#N/A"
c1c5a629-ea30-4502-ac0c-9a25ae312247,"#N/A",1.78663741E8,Canary Wharf,United Kingdom,"#N/A","#N/A","#N/A",E14 5AJ,London,1 Canada Square,St. Francis Hospital is the leader in Healthcare in Canary Wharf,"#N/A",Healthcare,false,"#N/A",Meembee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c299c7b6-0657-4fc5-ab14-b8eebec4a022,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Restaurant,false,"#N/A",Popeyes,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c3c304e2-4d4d-49ac-9b0b-b25a0ba60c71,"#N/A",3645701.0,Bloomington,United States,"#N/A","#N/A","#N/A",47405,IN,2 Graceland Street,"#N/A","#N/A",Manufacturing,false,"#N/A",Photobug,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c41f2e60-9471-4e07-9028-df4a620a42e0,"#N/A",7.40417719E8,Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A",75 Avenue de la Grande Armée,Universal Export is the leader in Shipping,"#N/A",Shipping,false,"#N/A",Talane,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c5e0b078-cad3-44b6-bfa4-c18b7fdd6682,"#N/A",1.9687E10,Springfield,United States,"#N/A","#N/A","#N/A",01111-0001,MA,1295 State St,Sirius Cybernetics Corporation is the leader in Manufacturing in Springfield,"#N/A",Manufacturing,false,"#N/A",Digitube,"#N/A","#N/A",1.413.788.8411,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c618fe43-addb-4013-862f-a52e0544275c,"#N/A",2.0845725E7,Cincinnati,United States,"#N/A","#N/A","#N/A",45271,OH,08697 Ryan Junction,"#N/A","#N/A",Construction,false,"#N/A",Oyonder,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
c824fb98-c4ce-4f4f-9e6a-750dca706147,"#N/A",3.1469E10,Falls Church,United States,"#N/A","#N/A","#N/A",22042,VA,2941 Frview Pk Dr Ste 100,Keading Transportation Services is the leader in Transportation in Falls Church,"#N/A",Transportation,false,"#N/A",Buzzshare,"#N/A",702b536b-28ef-4e47-b3d6-111678e14f51,1.703.876.3000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
c9ab48fd-39d0-484d-8000-2105aa82200b,"#N/A",9.05588171E8,Bavaria,Germany,"#N/A","#N/A","#N/A","#N/A",Munich,300 Chestnut Ridge Road,SS North is the leader in Healthcare in Bavaria,"#N/A",Healthcare,false,"#N/A",Dabfeed,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
cad42f09-0061-40a3-abba-f754bef48e41,"#N/A",1.00949E11,Houston,United States,"#N/A","#N/A","#N/A",77042-3706,TX,3010 Briarpark Dr,Your Lesiure Microtels is the leader in Hospitality in Houston,"#N/A",Hospitality,false,"#N/A",Brightdog,"#N/A","#N/A",1.281.293.6600,Houston,US,"#N/A","#N/A","#N/A",77210-4428,TX,P.O. BOX 4428,"#N/A",Customer,"#N/A"
d1bdf73d-6ecf-475f-a124-c92a28511250,"#N/A",1222212.0,Indianapolis,United States,"#N/A","#N/A","#N/A",46202,IN,71 Miller Hill,"#N/A","#N/A",Utilities,false,"#N/A",Jabbertype,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
d2b1aef8-6c79-4249-85d0-ccd7e231fe77,"#N/A",1.0E8,Mead,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"These are my notes, my only notes, my friend.",(212) 555-5555,Corporate Office,false,"#N/A",Acme,680,"#N/A",(212) 555-5570,New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",Prospect,www.acme.co
d2e9edf3-c4a6-46ba-8b2d-d90135ca9cae,"#N/A",4.099E10,Fort Worth,United States,"#N/A","#N/A","#N/A",76155-2664,TX,4333 Amon Carter Blvd,Primary Printing is the leader in Media in Fort Worth,"#N/A",Media,false,"#N/A",Zazio,"#N/A","#N/A",1.817.963.1234,Dallas,US,"#N/A","#N/A","#N/A",75261-9616,TX,P.O. BOX 619616,"#N/A",Prospect,"#N/A"
d44de8d9-99e3-4019-91af-aca592058a9c,"#N/A",7.9457611E7,Paris,France,"#N/A","#N/A","#N/A","#N/A",Paris,75716,Sto Plains Holdings is the leader in Agriculture in Paris,"#N/A",Agriculture,false,"#N/A",Plambee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
d99156a3-ee90-428b-b82f-bc8757040696,"#N/A",6.03365E10,Hartford,United States,"#N/A","#N/A","#N/A",06156-0001,CT,151 Farmington Ave,Initrode is the leader in Energy in Hartford,"#N/A",Energy,false,"#N/A",Roomm,"#N/A","#N/A",1.860.273.0123,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
dd8a23ee-42bd-4bdd-b6b7-bb37c2229469,"#N/A",6.26746894E8,Chatswood,Australia,"#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,Omni Consimer Products is the leader in Government in Chatswood,"#N/A",Government,false,"#N/A",Mynte,"#N/A","#N/A",(02) 6453 6240,Chatswood,Australia,"#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,"#N/A",Customer,"#N/A"
df15a8c5-9f93-4ef9-85e1-7a9754d0b2f1,"#N/A",2.8987E10,New York,United States,"#N/A","#N/A","#N/A",10036-8701,NY,1211 Ave of The Americas,Enginomics is the leader in Automotive in New York,"#N/A",Automotive,false,"#N/A",Twiyo,"#N/A","#N/A",1.212.852.7000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",178 Campbell Parade,"#N/A",Customer,"#N/A"
e00e1b7f-4cc5-4346-8502-523dbc65ab37,"#N/A",1.58331476E8,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,Galaxy Corp is the leader in Banking in Melbourne,"#N/A",Banking,false,"#N/A",Mycat,"#N/A","#N/A",(03) 7578 7328,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,"#N/A",Customer,"#N/A"
e33415d7-6f5e-4e7c-860a-78ec983a611c,"#N/A",7.91565E10,Indianapolis,United States,"#N/A","#N/A","#N/A",46204-4902,IN,120 Monument Cir Ste 200,Kellerman Corp. is the leader in Consumer Goods in Indianapolis,"#N/A",Consumer Goods,false,"#N/A",Rhynyx,"#N/A","#N/A",1.317.488.6000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
e4957235-253a-45e2-8b24-e7e891ce5222,"#N/A",3.4292E10,Dallas,United States,"#N/A","#N/A","#N/A",75225-6142,TX,8111 Westchester Dr # 600,Mammoth Pictures is the leader in Media in Dallas,"#N/A",Media,false,"#N/A",Fliptune,"#N/A","#N/A",1.214.981.0700,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
e4ba4a1f-71ea-467e-91f3-05a00a7af4f0,"#N/A",3.2618759E10,Lakeland,United States,"#N/A","#N/A","#N/A",33811-3311,FL,3300 Publix Corp Pkwy,"Mecurial, Inc. is the leader in Retail in Lakeland","#N/A",Retail,false,"#N/A",Skyba,"#N/A","#N/A",1.863.688.1188,Lakeland,US,"#N/A","#N/A","#N/A",33802-0407,FL,P.O. BOX 407,"#N/A",Customer,"#N/A"
e55aa469-c422-46d1-a9b0-ad28330cb8f9,"#N/A",5.73645303E8,Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,Globex Corporation is the leader in Food & Beverage in Melbourne,"#N/A",Food & Beverage,false,"#N/A",Bluejam,"#N/A","#N/A",(03) 7876 8876,Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,"#N/A",Customer,"#N/A"
e85c486b-d73a-486f-94c2-5004c683afe1,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A",Sample Account for Entitlements,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
e8bb3c7b-87f1-42d4-bea6-67d267d4bf1c,"#N/A",1.5240896511E10,Columbus,United States,"#N/A","#N/A","#N/A",43215-2226,OH,1 Nationwide Plz,Polimarc Inc. is the leader in Media in Columbus,"#N/A",Media,false,"#N/A",Zoonoodle,"#N/A","#N/A",1.614.249.7111,Columbus,US,"#N/A","#N/A","#N/A",43218-2171,OH,P.O. BOX 182171,"#N/A",Prospect,"#N/A"
ebe5f3d3-74ee-4c65-8d32-636fc2400ed5,"#N/A",1.0983E11,Cincinnati,United States,"#N/A","#N/A","#N/A",45202-1100,OH,1014 Vine St Ste 1000,Hagan University is the leader in Higher Education in Cincinnati,"#N/A",Higher Education,false,"#N/A",Fiveclub,"#N/A","#N/A",1.513.762.4000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
edf4d506-f116-4595-a7df-a708eced4e5d,"#N/A",3.4441E10,New York,United States,"#N/A","#N/A","#N/A",10285-0002,NY,200 Vesey St,Walken Group is the leader in Consumer Goods in New York,"#N/A",Consumer Goods,false,"#N/A",JumpXS,"#N/A","#N/A",1.212.640.2000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
eed89e6c-e538-40a2-a748-c97e9f8ee1d6,"#N/A",2.3697E10,New York,United States,"#N/A","#N/A","#N/A",10023-5860,NY,60 Columbus Cir FL 17,Thrift Bank is the leader in Finance in New York,"#N/A",Finance,false,"#N/A",Jaxworks,"#N/A","#N/A",1.212.364.8200,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",6/10 Mount St,"#N/A",Customer,"#N/A"
ef697d1c-6cc0-455f-a246-00e44bd727a0,"#N/A",3.0935E10,Houston,United States,"#N/A","#N/A","#N/A",77079-1100,TX,600 N Dairy Ashford Rd,"Optimetrics, LLC is the leader in Technology in Houston","#N/A",Technology,false,"#N/A",Browsebug,"#N/A",33c66956-0404-4882-bbdc-b083dd702809,1.281.293.1000,Houston,US,"#N/A","#N/A","#N/A",77252-2197,TX,P.O. BOX 2197,"#N/A",Customer,"#N/A"
f0c110c5-73e5-4229-bce9-aba7367e6a4f,"#N/A",7.3908E10,New York,United States,"#N/A","#N/A","#N/A",10017-5592,NY,120 Park Ave FL 6,Leza College of Engineering is the leader in Higher Education in New York,"#N/A",Higher Education,false,"#N/A",Wikizz,"#N/A","#N/A",1.917.663.2000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
f130b472-6798-46c3-b4a0-0342f4e23ace,"#N/A",6.30331409E8,Tokyo,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A",1 Toyota-Cho,Widget Corp is the leader in Technology,"#N/A",Technology,false,"#N/A",Tagopia,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4 Riverside Rd,"#N/A",Customer,"#N/A"
f1cdd9cf-c799-43af-9a36-a790cbc48a89,"#N/A",9.0033E10,San Francisco,United States,"#N/A","#N/A","#N/A",94104-1205,CA,420 Montgomery St Frnt,Cryptocurrents is the leader in Financial Services in San Francisco,"#N/A",Financial Services,false,"#N/A",Trunyx,"#N/A","#N/A",1.866.878.5865,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",420 Montgomery St Frnt,"#N/A",Prospect,"#N/A"
f4ee95ea-b4e3-4776-8d97-28e8d493fb7c,"#N/A",2.68882E11,Irving,United States,"#N/A","#N/A","#N/A",75039-2298,TX,5959 Las Colinas Blvd,"Custom Metal, LLC is the leader in Automotive in Irving","#N/A",Automotive,false,"#N/A",Realfire,"#N/A","#N/A",1.972.444.1000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
f5eabd35-2bab-4c44-a201-145849f1342e,"#N/A",6.9951E10,New York,United States,"#N/A","#N/A","#N/A",10166-0188,NY,200 Park Ave FL 1200,Synaptic Networking Solutions is the leader in Communications in New York,"#N/A",Communications,false,"#N/A",DabZ,"#N/A","#N/A",1.212.578.2211,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
f723596e-0b9a-4f02-bbe2-228573c3d191,"#N/A",1.5566896E7,Flushing,United States,"#N/A","#N/A","#N/A",11355,NY,066 Grayhawk Road,"#N/A","#N/A",Utilities,false,"#N/A",Wordware,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
f81d3cb2-d128-4117-a3ca-d45b6bf123bf,"#N/A",1.27207233E8,Warradale,Australia,"#N/A","#N/A","#N/A",5046,SA,140 Diagonal Rd,Charles Townsend Agency is the leader in Apparel in Warradale,"#N/A",Apparel,false,"#N/A",Gabcube,"#N/A","#N/A",(08) 8985 7724,Warradale,Australia,"#N/A","#N/A","#N/A",5046,SA,140 Diagonal Rd,"#N/A",Customer,"#N/A"
f98b15fd-a36b-4e0b-9128-a634278cfad8,"#N/A",2.3633E10,Houston,United States,"#N/A","#N/A","#N/A",77032-3299,TX,3000 N Sam Houston Pkwy E,Systym Vitals is the leader in Technology in Houston,"#N/A",Technology,false,"#N/A",Twinder,"#N/A","#N/A",1.281.871.2699,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
fb382b71-1bb3-4f6d-80a4-af76432a440e,"#N/A",4.77757321E8,Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,Corellian Engineering Corporation is the leader in Machinery in Sydney,"#N/A",Machinery,false,"#N/A",Zoombox,"#N/A","#N/A",(02) 8858 6163,Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,"#N/A",Customer,"#N/A"
fc9a964c-2d84-4749-9d40-edf1cc5fc2be,"#N/A",5.45137679E8,Bibra Lake,Australia,"#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,PK North is the leader in Healthcare in Bibra Lake,"#N/A",Healthcare,false,"#N/A",Jazzy,"#N/A","#N/A",(08) 7593 7049,Bibra Lake,Australia,"#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,"#N/A",Prospect,"#N/A"
fd6a274d-3407-441b-a8f3-8c19ea97ec18,"#N/A",5.2465E10,Burbank,United States,"#N/A","#N/A","#N/A",91521-0007,CA,500 S Buena Vista St,Larsco College is the leader in Higher Education in Burbank,"#N/A",Higher Education,false,"#N/A",Voolith,"#N/A","#N/A",1.818.560.1000,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
fea0dda5-971d-4b61-8bde-799dd515ed0a,"#N/A",1.89167866E8,Zurich,Switzerland,"#N/A","#N/A","#N/A","#N/A","#N/A",avenue Nestlé 55,TSM North is the leader in Healthcare,"#N/A",Healthcare,false,"#N/A",Topicware,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
